location,month,characteristic,monthly_mean,monthly_median,n_samples
riverview,2012-04-01,Total dissolved solids,276.5,276.5,2
riverview,2012-05-01,Chloride,69.0,69.0,1
riverview,2012-05-01,Sulfate,25.0,25.0,2
riverview,2012-05-01,Total dissolved solids,297.0,297.0,1
riverview,2012-06-01,Chloride,51.0,51.0,1
riverview,2012-06-01,Sulfate,40.0,40.0,2
riverview,2012-06-01,Total dissolved solids,304.0,304.0,1
riverview,2012-07-01,Chloride,24.4,24.4,2
riverview,2012-07-01,Specific conductance,499.5,499.5,2
riverview,2012-07-01,Sulfate,54.300000000000004,68.9,3
riverview,2012-07-01,Total dissolved solids,213.0,213.0,2
riverview,2012-08-01,Chloride,7.8,7.8,1
riverview,2012-08-01,Sulfate,18.45,18.45,2
riverview,2012-08-01,Total dissolved solids,101.0,101.0,1
riverview,2012-09-01,Chloride,15.0,15.0,1
riverview,2012-09-01,Sulfate,40.5,40.5,2
riverview,2012-09-01,Total dissolved solids,126.0,126.0,1
riverview,2012-10-01,Chloride,24.95,24.95,2
riverview,2012-10-01,Specific conductance,503.0,503.0,2
riverview,2012-10-01,Sulfate,54.699999999999996,67.1,3
riverview,2012-10-01,Total dissolved solids,219.0,219.0,2
riverview,2012-11-01,Chloride,20.0,20.0,2
riverview,2012-11-01,Sulfate,39.666666666666664,16.0,3
riverview,2012-11-01,Total dissolved solids,127.0,127.0,2
riverview,2012-12-01,Chloride,41.0,41.0,1
riverview,2012-12-01,Sulfate,57.5,57.5,2
riverview,2012-12-01,Total dissolved solids,209.0,209.0,1
riverview,2013-01-01,Chloride,30.0,30.0,1
riverview,2013-01-01,Specific conductance,498.85,498.85,2
riverview,2013-01-01,Sulfate,71.5,71.5,2
riverview,2013-01-01,Total dissolved solids,316.0,316.0,1
riverview,2013-02-01,Sulfate,83.0,83.0,1
riverview,2013-03-01,Sulfate,75.0,75.0,1
riverview,2013-04-01,Chloride,27.633333333333336,27.0,3
riverview,2013-04-01,Specific conductance,493.7,493.7,2
riverview,2013-04-01,Sulfate,93.05,93.05,2
riverview,2013-04-01,Total dissolved solids,318.3333333333333,332.0,3
riverview,2013-05-01,Sulfate,102.0,102.0,1
riverview,2013-06-01,Chloride,45.0,45.0,2
riverview,2013-06-01,Sulfate,161.0,161.0,1
riverview,2013-06-01,Total dissolved solids,316.0,316.0,2
riverview,2013-07-01,Chloride,30.2,30.2,1
riverview,2013-07-01,Specific conductance,504.25,504.25,2
riverview,2013-07-01,Sulfate,64.55,64.55,2
riverview,2013-07-01,Total dissolved solids,296.0,296.0,1
riverview,2013-08-01,Sulfate,48.0,48.0,1
riverview,2013-09-01,Sulfate,50.0,50.0,1
riverview,2013-10-01,Chloride,31.7,31.7,1
riverview,2013-10-01,Specific conductance,506.8,506.8,2
riverview,2013-10-01,Sulfate,75.35,75.35,2
riverview,2013-10-01,Total dissolved solids,301.0,301.0,1
riverview,2013-11-01,Sulfate,76.0,76.0,1
riverview,2013-12-01,Sulfate,77.0,77.0,1
riverview,2014-01-01,Sulfate,126.0,126.0,2
riverview,2014-02-01,Chloride,30.2,30.2,1
riverview,2014-02-01,Specific conductance,505.0,505.0,2
riverview,2014-02-01,Sulfate,65.6,65.6,1
riverview,2014-02-01,Total dissolved solids,297.0,297.0,1
riverview,2014-05-01,Chloride,30.8,30.8,1
riverview,2014-05-01,Specific conductance,504.75,504.75,2
riverview,2014-05-01,Sulfate,76.25,76.25,2
riverview,2014-05-01,Total dissolved solids,299.0,299.0,1
riverview,2014-06-01,Sulfate,80.0,80.0,1
riverview,2014-07-01,Chloride,25.25,25.25,2
riverview,2014-07-01,Specific conductance,309.74,185.0,5
riverview,2014-07-01,Sulfate,50.13333333333333,67.4,3
riverview,2014-07-01,Total dissolved solids,220.5,220.5,2
riverview,2014-08-01,Sulfate,78.0,78.0,1
riverview,2014-09-01,Sulfate,55.0,55.0,1
riverview,2014-10-01,Chloride,31.7,31.7,1
riverview,2014-10-01,Specific conductance,505.8,505.8,2
riverview,2014-10-01,Sulfate,85.45,85.45,2
riverview,2014-10-01,Total dissolved solids,310.0,310.0,1
riverview,2014-11-01,Sulfate,91.0,91.0,1
riverview,2014-12-01,Sulfate,77.0,77.0,1
riverview,2015-01-01,Chloride,31.8,31.8,1
riverview,2015-01-01,Specific conductance,509.4,509.4,2
riverview,2015-01-01,Sulfate,74.7,74.7,2
riverview,2015-01-01,Total dissolved solids,298.0,298.0,1
riverview,2015-02-01,Sulfate,92.0,92.0,1
riverview,2015-03-01,Sulfate,110.0,110.0,1
riverview,2015-04-01,Chloride,32.4,32.4,1
riverview,2015-04-01,Specific conductance,511.7,511.7,2
riverview,2015-04-01,Sulfate,99.5,99.5,2
riverview,2015-04-01,Total dissolved solids,301.0,301.0,1
riverview,2015-05-01,Sulfate,86.0,86.0,1
riverview,2015-06-01,Sulfate,119.0,119.0,1
riverview,2015-07-01,Chloride,30.6,30.6,1
riverview,2015-07-01,Specific conductance,497.6,497.6,2
riverview,2015-07-01,Sulfate,71.4,71.4,2
riverview,2015-07-01,Total dissolved solids,296.0,296.0,1
riverview,2015-08-01,Sulfate,45.0,45.0,1
riverview,2015-09-01,Sulfate,71.0,71.0,1
riverview,2015-10-01,Chloride,33.5,33.5,1
riverview,2015-10-01,Specific conductance,502.35,502.35,2
riverview,2015-10-01,Sulfate,78.15,78.15,2
riverview,2015-10-01,Total dissolved solids,298.0,298.0,1
riverview,2015-11-01,Sulfate,80.0,80.0,1
riverview,2015-12-01,Sulfate,100.0,100.0,1
riverview,2016-01-01,Chloride,32.7,32.7,1
riverview,2016-01-01,Phosphorus,0.041,0.041,1
riverview,2016-01-01,Specific conductance,504.4,504.4,2
riverview,2016-01-01,Sulfate,73.8,73.8,2
riverview,2016-02-01,Chloride,28.0,28.0,2
riverview,2016-02-01,Specific conductance,573.0,573.0,4
riverview,2016-02-01,Sulfate,57.800000000000004,41.2,3
riverview,2016-02-01,Total dissolved solids,347.0,347.0,1
riverview,2016-03-01,Chloride,29.2,29.2,2
riverview,2016-03-01,Specific conductance,588.55,588.55,4
riverview,2016-03-01,Sulfate,82.66666666666667,83.5,3
riverview,2016-03-01,Total dissolved solids,394.0,394.0,1
riverview,2016-04-01,Chloride,32.5,32.5,1
riverview,2016-04-01,Phosphorus,0.041,0.041,1
riverview,2016-04-01,Specific conductance,506.95,506.95,2
riverview,2016-04-01,Sulfate,76.65,76.65,2
riverview,2016-05-01,Sulfate,78.0,78.0,1
riverview,2016-06-01,Sulfate,95.0,95.0,1
riverview,2016-07-01,Chloride,32.8,32.8,1
riverview,2016-07-01,Phosphorus,0.044,0.044,1
riverview,2016-07-01,Specific conductance,501.15,501.15,2
riverview,2016-07-01,Sulfate,74.15,74.15,2
riverview,2016-08-01,Sulfate,89.0,89.0,1
riverview,2016-09-01,Sulfate,57.0,57.0,1
riverview,2016-10-01,Chloride,33.0,33.0,1
riverview,2016-10-01,Phosphorus,1.0676666666666668,1.21,9
riverview,2016-10-01,Specific conductance,3715.783146067416,480.0,89
riverview,2016-10-01,Sulfate,80.3,80.3,2
riverview,2016-11-01,Phosphorus,0.865375,0.837,8
riverview,2016-11-01,Specific conductance,12727.138888888889,7534.0,72
riverview,2016-11-01,Sulfate,99.0,99.0,1
riverview,2016-12-01,Phosphorus,0.7967500000000001,0.8015000000000001,8
riverview,2016-12-01,Specific conductance,14936.739726027397,11662.0,73
riverview,2016-12-01,Sulfate,116.0,116.0,1
riverview,2017-01-01,Phosphorus,0.66525,0.7175,8
riverview,2017-01-01,Specific conductance,14707.39175257732,13114.0,97
riverview,2017-01-01,Sulfate,96.0,96.0,1
riverview,2017-02-01,Chloride,29.333333333333332,28.4,3
riverview,2017-02-01,Phosphorus,0.6432222222222221,0.69,9
riverview,2017-02-01,Specific conductance,17322.080412371135,17339.0,97
riverview,2017-02-01,Sulfate,62.025,54.15,4
riverview,2017-02-01,Total dissolved solids,348.0,348.0,1
riverview,2017-03-01,Chloride,26.53333333333333,33.3,3
riverview,2017-03-01,Phosphorus,0.94275,0.64,4
riverview,2017-03-01,Specific conductance,17949.459285714285,18308.0,98
riverview,2017-03-01,Sulfate,68.55,84.1,4
riverview,2017-03-01,Total dissolved solids,235.0,235.0,2
riverview,2017-04-01,Chloride,31.133333333333336,30.9,3
riverview,2017-04-01,Phosphorus,0.5846666666666667,0.7455,6
riverview,2017-04-01,Specific conductance,12907.647252747252,11465.0,91
riverview,2017-04-01,Sulfate,67.675,72.35,4
riverview,2017-04-01,Total dissolved solids,243.0,243.0,2
riverview,2017-05-01,Chloride,31.3,31.3,2
riverview,2017-05-01,Phosphorus,0.47359999999999997,0.471,5
riverview,2017-05-01,Specific conductance,23094.640625,23146.0,64
riverview,2017-05-01,Sulfate,90.66666666666667,113.0,3
riverview,2017-05-01,Total dissolved solids,274.0,274.0,2
riverview,2017-06-01,Chloride,32.93333333333333,36.0,3
riverview,2017-06-01,Phosphorus,0.6432,0.633,5
riverview,2017-06-01,Specific conductance,12424.42857142857,7631.0,91
riverview,2017-06-01,Sulfate,125.25,141.0,4
riverview,2017-06-01,Total dissolved solids,316.0,337.0,3
riverview,2017-07-01,Chloride,26.766666666666666,29.0,3
riverview,2017-07-01,Phosphorus,1.3297,1.1785,10
riverview,2017-07-01,Specific conductance,3567.8506329113925,326.0,79
riverview,2017-07-01,Sulfate,60.724999999999994,67.44999999999999,4
riverview,2017-07-01,Total dissolved solids,246.66666666666666,260.0,3
riverview,2017-08-01,Chloride,16.115000000000002,16.115000000000002,2
riverview,2017-08-01,Phosphorus,0.9036428571428571,1.044,14
riverview,2017-08-01,Specific conductance,1585.6707317073171,331.0,82
riverview,2017-08-01,Sulfate,45.5,49.0,3
riverview,2017-08-01,Total dissolved solids,167.0,167.0,2
riverview,2017-09-01,Chloride,26.8,26.8,1
riverview,2017-09-01,Phosphorus,1.4402222222222223,1.461,9
riverview,2017-09-01,Specific conductance,1015.8703703703703,420.0,81
riverview,2017-09-01,Sulfate,57.95,57.95,2
riverview,2017-09-01,Total dissolved solids,257.0,257.0,1
riverview,2017-10-01,Chloride,34.86666666666667,36.0,3
riverview,2017-10-01,Phosphorus,0.9701818181818183,1.1,11
riverview,2017-10-01,Specific conductance,3937.897590361446,378.0,83
riverview,2017-10-01,Sulfate,57.0,63.0,4
riverview,2017-10-01,Total dissolved solids,262.0,306.0,3
riverview,2017-11-01,Chloride,34.4,34.4,1
riverview,2017-11-01,Phosphorus,0.5531538461538461,0.65,13
riverview,2017-11-01,Specific conductance,20093.275862068964,21922.0,87
riverview,2017-11-01,Sulfate,80.15,80.15,2
riverview,2017-11-01,Total dissolved solids,278.0,278.0,1
riverview,2017-12-01,Chloride,30.4,30.4,1
riverview,2017-12-01,Phosphorus,0.7278888888888889,0.696,9
riverview,2017-12-01,Specific conductance,10681.781333333332,4041.0,75
riverview,2017-12-01,Sulfate,111.9,111.9,2
riverview,2017-12-01,Total dissolved solids,307.0,307.0,1
riverview,2018-01-01,Chloride,25.55,25.55,2
riverview,2018-01-01,Phosphorus,0.6369,0.611,10
riverview,2018-01-01,Specific conductance,9295.19696969697,5981.0,66
riverview,2018-01-01,Sulfate,80.60000000000001,69.8,3
riverview,2018-01-01,Total dissolved solids,236.0,236.0,2
riverview,2018-02-01,Chloride,31.266666666666666,31.0,3
riverview,2018-02-01,Phosphorus,0.6062,0.76,15
riverview,2018-02-01,Specific conductance,1859.625,345.25,60
riverview,2018-02-01,Sulfate,91.075,92.0,4
riverview,2018-02-01,Total dissolved solids,294.0,307.0,3
riverview,2018-03-01,Chloride,35.05,35.05,2
riverview,2018-03-01,Phosphorus,0.4852,0.483,10
riverview,2018-03-01,Specific conductance,20407.2125,22484.5,80
riverview,2018-03-01,Sulfate,80.73333333333333,77.0,3
riverview,2018-03-01,Total dissolved solids,324.5,324.5,2
riverview,2018-04-01,Chloride,31.400000000000002,33.6,3
riverview,2018-04-01,Phosphorus,0.5394444444444444,0.583,9
riverview,2018-04-01,Specific conductance,6817.974358974359,5312.0,78
riverview,2018-04-01,Sulfate,88.075,92.65,4
riverview,2018-04-01,Total dissolved solids,348.3333333333333,345.0,3
riverview,2018-05-01,Chloride,26.05,25.35,4
riverview,2018-05-01,Phosphorus,0.640375,0.5565,16
riverview,2018-05-01,Specific conductance,5786.807804878049,342.45,82
riverview,2018-05-01,Sulfate,59.5,64.0,5
riverview,2018-05-01,Total dissolved solids,273.0,254.5,4
riverview,2018-06-01,Chloride,12.5,12.5,1
riverview,2018-06-01,Phosphorus,1.154777777777778,1.22,9
riverview,2018-06-01,Specific conductance,2238.8761904761905,366.2,84
riverview,2018-06-01,Sulfate,33.25,33.25,2
riverview,2018-06-01,Total dissolved solids,164.0,164.0,1
riverview,2018-07-01,Chloride,25.8,25.8,2
riverview,2018-07-01,Phosphorus,1.0295,1.1015000000000001,10
riverview,2018-07-01,Specific conductance,254.81704545454548,252.55,88
riverview,2018-07-01,Sulfate,40.300000000000004,39.0,3
riverview,2018-07-01,Total dissolved solids,222.5,222.5,2
riverview,2018-08-01,Chloride,31.15,31.15,2
riverview,2018-08-01,Phosphorus,0.7664285714285713,0.9804999999999999,14
riverview,2018-08-01,Specific conductance,286.04146341463417,285.4,82
riverview,2018-08-01,Sulfate,50.166666666666664,45.5,3
riverview,2018-08-01,Total dissolved solids,195.0,195.0,2
riverview,2018-09-01,Chloride,24.1,24.1,1
riverview,2018-09-01,Phosphorus,1.0515555555555556,1.08,9
riverview,2018-09-01,Specific conductance,1148.2173913043478,315.0,92
riverview,2018-09-01,Sulfate,65.65,65.65,2
riverview,2018-09-01,Total dissolved solids,232.0,232.0,1
riverview,2018-10-01,Chloride,31.45,31.45,2
riverview,2018-10-01,Phosphorus,0.7574,0.7535000000000001,10
riverview,2018-10-01,Specific conductance,9186.70588235294,5337.0,85
riverview,2018-10-01,Sulfate,72.43333333333334,72.0,3
riverview,2018-10-01,Total dissolved solids,306.0,306.0,2
riverview,2018-11-01,Chloride,27.4,27.4,1
riverview,2018-11-01,Phosphorus,0.6004999999999999,0.716,12
riverview,2018-11-01,Specific conductance,8623.03947368421,4797.0,76
riverview,2018-11-01,Sulfate,90.4,90.4,2
riverview,2018-11-01,Total dissolved solids,26.0,26.0,1
riverview,2018-12-01,Chloride,19.266666666666666,17.2,3
riverview,2018-12-01,Phosphorus,0.643090909090909,0.673,11
riverview,2018-12-01,Specific conductance,17712.26966292135,15441.0,89
riverview,2018-12-01,Sulfate,66.325,65.8,4
riverview,2018-12-01,Total dissolved solids,220.66666666666666,198.0,3
riverview,2019-01-01,Chloride,19.7,19.7,1
riverview,2019-01-01,Phosphorus,0.8507777777777777,0.727,9
riverview,2019-01-01,Specific conductance,1098.3174999999999,489.4,40
riverview,2019-01-01,Sulfate,38.0,38.0,2
riverview,2019-01-01,Total dissolved solids,170.0,170.0,1
riverview,2019-02-01,Chloride,32.65,32.65,2
riverview,2019-02-01,Phosphorus,0.581857142857143,0.749,14
riverview,2019-02-01,Specific conductance,3476.0677966101694,541.0,59
riverview,2019-02-01,Sulfate,68.7,67.8,3
riverview,2019-02-01,Total dissolved solids,285.0,285.0,2
riverview,2019-03-01,Chloride,27.96666666666667,28.0,3
riverview,2019-03-01,Phosphorus,0.6628999999999999,0.6910000000000001,10
riverview,2019-03-01,Specific conductance,453.9942307692308,379.35,52
riverview,2019-03-01,Sulfate,57.975,58.45,4
riverview,2019-03-01,Total dissolved solids,227.66666666666666,185.0,3
riverview,2019-04-01,Chloride,86.64,32.3,5
riverview,2019-04-01,Phosphorus,0.43524999999999997,0.502,12
riverview,2019-04-01,Specific conductance,9276.553846153845,7349.0,65
riverview,2019-04-01,Sulfate,82.05,78.0,6
riverview,2019-04-01,Total dissolved solids,450.0,340.0,5
riverview,2019-05-01,Chloride,35.3,35.3,2
riverview,2019-05-01,Phosphorus,0.35185714285714287,0.4185,14
riverview,2019-05-01,Specific conductance,13437.068965517241,11537.0,58
riverview,2019-05-01,Sulfate,67.3,85.9,3
riverview,2019-05-01,Total dissolved solids,256.5,256.5,2
riverview,2019-06-01,Chloride,19.6,19.6,1
riverview,2019-06-01,Phosphorus,0.816,0.86,9
riverview,2019-06-01,Specific conductance,8531.066666666668,5578.5,60
riverview,2019-06-01,Sulfate,82.85,82.85,2
riverview,2019-06-01,Total dissolved solids,268.0,268.0,1
riverview,2019-07-01,Chloride,23.45,23.45,2
riverview,2019-07-01,Phosphorus,0.8237,0.863,10
riverview,2019-07-01,Specific conductance,12255.525408163265,5346.0,98
riverview,2019-07-01,Sulfate,43.23333333333334,39.0,3
riverview,2019-07-01,Total dissolved solids,240.0,240.0,2
riverview,2019-08-01,Chloride,9.6,9.6,1
riverview,2019-08-01,Phosphorus,0.889,0.99,13
riverview,2019-08-01,Specific conductance,294.9938271604938,299.0,81
riverview,2019-08-01,Sulfate,28.5,28.5,2
riverview,2019-08-01,Total dissolved solids,138.0,138.0,1
riverview,2019-09-01,Chloride,31.3,31.3,1
riverview,2019-09-01,Phosphorus,0.8561111111111112,0.803,9
riverview,2019-09-01,Specific conductance,2296.89693877551,473.35,98
riverview,2019-09-01,Sulfate,70.95,70.95,2
riverview,2019-09-01,Total dissolved solids,154.0,154.0,1
riverview,2019-10-01,Chloride,27.1,27.1,2
riverview,2019-10-01,Phosphorus,0.7288,0.7785,10
riverview,2019-10-01,Specific conductance,21142.759493670885,22555.0,79
riverview,2019-10-01,Sulfate,63.0,65.6,3
riverview,2019-10-01,Total dissolved solids,283.5,283.5,2
riverview,2019-11-01,Chloride,27.4,27.4,1
riverview,2019-11-01,Phosphorus,0.5494166666666667,0.5465,12
riverview,2019-11-01,Specific conductance,7908.51294117647,1930.0,85
riverview,2019-11-01,Sulfate,71.15,71.15,2
riverview,2019-11-01,Total dissolved solids,272.0,272.0,1
riverview,2019-12-01,Chloride,26.0,26.0,1
riverview,2019-12-01,Phosphorus,0.5416000000000001,0.5814999999999999,10
riverview,2019-12-01,Specific conductance,13982.539325842698,10905.0,89
riverview,2019-12-01,Sulfate,78.35,78.35,2
riverview,2019-12-01,Total dissolved solids,268.0,268.0,1
riverview,2020-01-01,Chloride,33.349999999999994,33.349999999999994,2
riverview,2020-01-01,Phosphorus,0.5417,0.608,10
riverview,2020-01-01,Specific conductance,9872.965517241379,7897.0,87
riverview,2020-01-01,Sulfate,90.43333333333334,97.1,3
riverview,2020-01-01,Total dissolved solids,327.0,327.0,2
riverview,2020-02-01,Chloride,26.8,26.8,1
riverview,2020-02-01,Phosphorus,0.4090833333333333,0.4905,12
riverview,2020-02-01,Specific conductance,10784.22972972973,8245.5,74
riverview,2020-02-01,Sulfate,85.35,85.35,2
riverview,2020-02-01,Total dissolved solids,296.0,296.0,1
riverview,2020-03-01,Chloride,30.3,32.8,5
riverview,2020-03-01,Phosphorus,0.37083333333333335,0.476,6
riverview,2020-03-01,Specific conductance,11691.628571428571,6626.0,70
riverview,2020-03-01,Sulfate,64.66,83.2,5
riverview,2020-03-01,Total dissolved solids,364.0,348.0,5
riverview,2020-04-01,Chloride,31.45,31.45,2
riverview,2020-04-01,Phosphorus,0.32166666666666666,0.3625,6
riverview,2020-04-01,Specific conductance,18767.376811594204,17952.0,69
riverview,2020-04-01,Sulfate,115.7,115.7,2
riverview,2020-04-01,Total dissolved solids,365.5,365.5,2
riverview,2020-05-01,Chloride,37.4,37.4,1
riverview,2020-05-01,Phosphorus,0.8542000000000002,0.4,5
riverview,2020-05-01,Specific conductance,12224.925925925925,11100.0,54
riverview,2020-05-01,Sulfate,110.0,110.0,1
riverview,2020-05-01,Total dissolved solids,372.0,372.0,1
riverview,2020-06-01,Chloride,47.6,47.6,1
riverview,2020-06-01,Phosphorus,0.6035999999999999,0.629,10
riverview,2020-06-01,Specific conductance,6399.50655737705,396.2,61
riverview,2020-06-01,Sulfate,146.0,146.0,1
riverview,2020-06-01,Total dissolved solids,433.0,433.0,1
riverview,2020-07-01,Chloride,33.8,33.8,1
riverview,2020-07-01,Phosphorus,0.85675,0.8255,8
riverview,2020-07-01,Specific conductance,9974.527027027027,5309.0,74
riverview,2020-07-01,Sulfate,71.6,71.6,1
riverview,2020-07-01,Total dissolved solids,303.0,303.0,1
riverview,2020-08-01,Chloride,30.5,30.5,2
riverview,2020-08-01,Phosphorus,1.1289166666666668,1.411,12
riverview,2020-08-01,Specific conductance,8162.527397260274,1044.0,73
riverview,2020-08-01,Sulfate,67.6,67.6,2
riverview,2020-08-01,Total dissolved solids,308.0,308.0,2
riverview,2020-09-01,Chloride,13.0,13.0,1
riverview,2020-09-01,Phosphorus,1.4121000000000001,1.5415,10
riverview,2020-09-01,Specific conductance,907.1,335.8,69
riverview,2020-09-01,Sulfate,24.0,24.0,1
riverview,2020-09-01,Total dissolved solids,183.0,183.0,1
riverview,2020-10-01,Chloride,32.45,32.45,2
riverview,2020-10-01,Phosphorus,0.9355,0.991,14
riverview,2020-10-01,Specific conductance,9868.940983606557,2266.0,183
riverview,2020-10-01,Sulfate,64.25,64.25,2
riverview,2020-10-01,Total dissolved solids,313.0,313.0,2
riverview,2020-11-01,Chloride,21.9,21.9,1
riverview,2020-11-01,Phosphorus,0.8913076923076922,0.916,13
riverview,2020-11-01,Specific conductance,6207.186111111111,426.7,144
riverview,2020-11-01,Sulfate,56.0,56.0,1
riverview,2020-11-01,Total dissolved solids,277.0,277.0,1
riverview,2020-12-01,Chloride,17.8,17.8,1
riverview,2020-12-01,Phosphorus,0.7470666666666667,0.785,15
riverview,2020-12-01,Specific conductance,3295.3916666666664,428.05,156
riverview,2020-12-01,Sulfate,34.9,34.9,1
riverview,2020-12-01,Total dissolved solids,189.0,189.0,1
riverview,2021-01-01,Chloride,29.75,29.75,2
riverview,2021-01-01,Phosphorus,0.8654285714285714,0.9470000000000001,14
riverview,2021-01-01,Specific conductance,8230.81856287425,1953.0,167
riverview,2021-01-01,Sulfate,74.85,74.85,2
riverview,2021-01-01,Total dissolved solids,323.0,323.0,2
riverview,2021-02-01,Chloride,24.0,24.0,2
riverview,2021-02-01,Phosphorus,0.8867857142857142,0.9644999999999999,14
riverview,2021-02-01,Specific conductance,2213.9935064935066,464.8,154
riverview,2021-02-01,Sulfate,86.8,86.8,2
riverview,2021-02-01,Total dissolved solids,322.0,322.0,2
riverview,2021-03-01,Chloride,28.5,27.0,3
riverview,2021-03-01,Phosphorus,0.8429333333333333,0.951,15
riverview,2021-03-01,Specific conductance,3040.5666666666666,586.5,150
riverview,2021-03-01,Sulfate,74.43333333333334,88.8,3
riverview,2021-03-01,Total dissolved solids,357.6666666666667,369.0,3
riverview,2021-04-01,Chloride,28.85,28.85,2
riverview,2021-04-01,Phosphorus,0.6611538461538462,0.691,13
riverview,2021-04-01,Specific conductance,9014.915625,1718.5,160
riverview,2021-04-01,Sulfate,88.25,88.25,2
riverview,2021-04-01,Total dissolved solids,341.0,341.0,2
riverview,2021-05-01,Chloride,26.0,26.0,1
riverview,2021-05-01,Phosphorus,0.49778571428571433,0.5185,14
riverview,2021-05-01,Specific conductance,15654.434782608696,15039.0,161
riverview,2021-05-01,Sulfate,100.0,100.0,1
riverview,2021-05-01,Total dissolved solids,88.8,88.8,1
riverview,2021-06-01,Chloride,21.0,21.0,1
riverview,2021-06-01,Phosphorus,0.5420769230769231,0.552,13
riverview,2021-06-01,Specific conductance,11174.6615,7969.0,180
riverview,2021-06-01,Sulfate,66.0,66.0,1
riverview,2021-06-01,Total dissolved solids,236.0,236.0,1
riverview,2021-07-01,Chloride,27.0,27.0,1
riverview,2021-07-01,Phosphorus,0.9495384615384617,0.926,13
riverview,2021-07-01,Specific conductance,806.4530201342282,374.2,149
riverview,2021-07-01,Sulfate,78.5,78.5,2
riverview,2021-07-01,Total dissolved solids,270.0,270.0,1
riverview,2021-08-01,Chloride,31.0,31.0,1
riverview,2021-08-01,Phosphorus,0.77675,0.8140000000000001,16
riverview,2021-08-01,Specific conductance,3601.8691358024694,510.5,162
riverview,2021-08-01,Sulfate,67.5,67.5,2
riverview,2021-08-01,Total dissolved solids,303.0,303.0,1
riverview,2021-09-01,Chloride,22.0,22.0,1
riverview,2021-09-01,Phosphorus,0.9142857142857144,1.0150000000000001,14
riverview,2021-09-01,Specific conductance,2299.2483695652177,330.5,184
riverview,2021-09-01,Sulfate,58.0,58.0,2
riverview,2021-09-01,Total dissolved solids,241.0,241.0,1
riverview,2021-10-01,Chloride,26.0,26.0,1
riverview,2021-10-01,Phosphorus,0.8913846153846154,0.886,13
riverview,2021-10-01,Specific conductance,7535.092500000001,2601.5,160
riverview,2021-10-01,Sulfate,69.0,69.0,2
riverview,2021-10-01,Total dissolved solids,274.0,274.0,1
riverview,2021-11-01,Chloride,24.6,24.6,1
riverview,2021-11-01,Phosphorus,0.6463125,0.7284999999999999,16
riverview,2021-11-01,Specific conductance,2581.392156862745,307.0,153
riverview,2021-11-01,Sulfate,67.25,67.25,2
riverview,2021-11-01,Total dissolved solids,271.0,271.0,1
riverview,2021-12-01,Chloride,26.0,26.0,1
riverview,2021-12-01,Phosphorus,0.5566428571428571,0.6365000000000001,14
riverview,2021-12-01,Specific conductance,10686.57818181818,7500.0,165
riverview,2021-12-01,Sulfate,74.8,74.8,2
riverview,2021-12-01,Total dissolved solids,306.0,306.0,1
riverview,2022-01-01,Chloride,31.133333333333336,33.4,3
riverview,2022-01-01,Phosphorus,0.5001333333333333,0.564,15
riverview,2022-01-01,Specific conductance,5755.2835820895525,1141.0,134
riverview,2022-01-01,Sulfate,67.7,67.1,4
riverview,2022-01-01,Total dissolved solids,290.6666666666667,309.0,3
riverview,2022-02-01,Chloride,29.6,29.6,1
riverview,2022-02-01,Phosphorus,0.4285,0.469,16
riverview,2022-02-01,Specific conductance,12345.427215189873,9585.5,158
riverview,2022-02-01,Sulfate,78.1,78.1,2
riverview,2022-02-01,Total dissolved solids,298.0,298.0,1
riverview,2022-03-01,Chloride,33.3,33.3,1
riverview,2022-03-01,Phosphorus,0.5843571428571428,0.6034999999999999,14
riverview,2022-03-01,Specific conductance,8649.356666666667,6164.5,150
riverview,2022-03-01,Sulfate,87.0,87.0,2
riverview,2022-03-01,Total dissolved solids,354.0,354.0,1
riverview,2022-04-01,Chloride,42.6,42.6,2
riverview,2022-04-01,Phosphorus,0.6545714285714286,0.6825000000000001,14
riverview,2022-04-01,Specific conductance,16849.691852150536,17001.33,186
riverview,2022-04-01,Sulfate,73.93333333333334,71.0,3
riverview,2022-04-01,Total dissolved solids,333.5,333.5,2
riverview,2022-05-01,Chloride,64.9,64.9,1
riverview,2022-05-01,Phosphorus,0.7996666666666666,0.82,15
riverview,2022-05-01,Specific conductance,15897.082363725489,16759.25,204
riverview,2022-05-01,Sulfate,62.2,62.2,2
riverview,2022-05-01,Total dissolved solids,354.0,354.0,1
riverview,2022-06-01,Chloride,28.2,28.2,1
riverview,2022-06-01,Phosphorus,0.6353571428571428,0.698,14
riverview,2022-06-01,Specific conductance,12474.9213836478,7035.0,159
riverview,2022-06-01,Sulfate,74.65,74.65,2
riverview,2022-06-01,Total dissolved solids,335.0,335.0,1
riverview,2022-07-01,Chloride,29.2,29.2,2
riverview,2022-07-01,Phosphorus,0.5767857142857142,0.6475,14
riverview,2022-07-01,Specific conductance,13140.103089784945,8240.499,186
riverview,2022-07-01,Sulfate,88.36666666666667,96.0,3
riverview,2022-07-01,Total dissolved solids,337.5,337.5,2
riverview,2022-08-01,Chloride,18.8,18.8,1
riverview,2022-08-01,Phosphorus,0.8885882352941177,0.81,17
riverview,2022-08-01,Specific conductance,12142.166950314466,7715.359,159
riverview,2022-08-01,Sulfate,59.6,59.6,2
riverview,2022-08-01,Total dissolved solids,209.0,209.0,1
riverview,2022-09-01,Chloride,18.35,18.35,2
riverview,2022-09-01,Phosphorus,1.2164545454545455,1.35,11
